1458
dsp_l:  34
prop	clks	bids	imps	budget	spend	algo	para	revenue	roi	campaign
64	330	424901	32372	706507	706520	mcpc	1	27855873.7384	39.4280441138	1458
64	0	614638	2	706507	2	const	2	-2.0	-1.0	1458
64	0	614638	4	706507	7	const	4	-7.0	-1.0	1458
64	3	614638	11130	706507	52394	const	6	207263.933985	3.9558715499	1458
64	3	614638	15785	706507	82965	const	8	176692.933985	2.12972860827	1458
64	5	614638	20922	706507	126505	const	10	306258.223309	2.42091793454	1458
64	5	614638	30335	706507	223802	const	12	208961.223309	0.933687917485	1458
64	9	614638	37758	706507	316741	const	14	462232.801956	1.45933997164	1458
64	12	614638	49115	706507	481174	const	16	557457.735941	1.15853669554	1458
64	14	614638	60480	706507	668270	const	18	543467.025265	0.813244684431	1458
64	16	472727	57030	706507	706508	const	20	678351.314588	0.960169789266	1458
64	12	227830	46755	706507	706525	const	25	332129.735941	0.470104452558	1458
64	12	191633	43328	706507	706517	const	30	332136.735941	0.470119018452	1458
64	11	151644	38989	706507	706530	const	35	245578.09128	0.347597655601	1458
64	11	129712	36720	706507	706518	const	40	245581.09128	0.3476033779	1458
64	12	96857	32242	706507	706523	const	45	332124.735941	0.470094048525	1458
64	14	83623	30108	706507	706512	const	50	505244.025265	0.715143710221	1458
64	8	57279	25399	706507	706521	const	55	-14074.8427058	-0.019922041605	1458
64	7	50653	24173	706507	706520	const	60	-100638.487368	-0.14244513836	1458
64	8	42035	22267	706507	706537	const	65	-14055.8427058	-0.0198956833779	1458
64	8	38405	21488	706507	706514	const	70	-14081.8427058	-0.0199317521734	1458
64	9	27588	18721	706507	706524	const	75	72508.801956	0.102636085236	1458
64	9	25674	18078	706507	706571	const	80	72472.801956	0.102579900037	1458
64	11	22510	17003	706507	706550	const	85	245579.09128	0.347599563028	1458
64	10	20784	16343	706507	706525	const	90	159049.446618	0.225130395778	1458
64	10	20222	16189	706507	706553	const	95	159024.446618	0.225087043799	1458
64	10	19576	15928	706507	706543	const	100	159038.446618	0.225111320529	1458
64	9	18647	15571	706507	706551	const	110	72467.801956	0.10257209699	1458
64	9	18275	15403	706507	706542	const	120	72491.801956	0.102609552623	1458
64	9	17955	15281	706507	706539	const	130	72486.801956	0.102601749156	1458
64	9	17346	15005	706507	706554	const	140	72479.801956	0.102590824488	1458
64	10	16074	14362	706507	706560	const	150	159021.446618	0.225081841767	1458
64	8	14955	13711	706507	706517	const	160	-14082.8427058	-0.0199331393818	1458
64	8	14397	13410	706507	706544	const	170	-14052.8427058	-0.019891521423	1458
64	7	14107	13234	706507	706527	const	180	-100638.487368	-0.14244513836	1458
64	7	13870	13073	706507	706515	const	190	-100576.487368	-0.142369876448	1458
64	6	13369	12809	706507	706527	const	200	-187141.132029	-0.264900952258	1458
64	5	13086	12606	706507	706527	const	210	-273693.776691	-0.387417460215	1458
64	5	12824	12418	706507	706515	const	220	-273668.776691	-0.387395781464	1458
64	5	12565	12231	706507	706508	const	230	-273732.776691	-0.387451276003	1458
64	5	12308	12048	706507	706546	const	240	-273732.776691	-0.387451276003	1458
64	4	12100	11895	706507	706631	const	250	-360222.421353	-0.509917318915	1458
64	4	11890	11745	706507	706522	const	260	-360295.421353	-0.509967956893	1458
64	5	11757	11644	706507	706566	const	270	-273743.776691	-0.387460813115	1458
64	5	11670	11581	706507	706522	const	280	-273727.776691	-0.387446940854	1458
64	5	11536	11486	706507	706655	const	290	-273696.776691	-0.387420061562	1458
64	5	11427	11400	706507	706516	const	300	-273561.776691	-0.387302979069	1458
64	468	614638	1283	706507	88091	ortb	20	40418546.7017	458.827198031	1458
64	468	614638	5810	706507	123056	ortb	50	40383581.7017	328.172390633	1458
64	468	614638	12786	706507	193680	ortb	80	40312957.7017	208.142078179	1458
64	468	614638	20190	706507	290560	ortb	110	40216077.7017	138.408857729	1458
64	468	614638	27644	706507	407122	ortb	140	40099515.7017	98.4950842787	1458
64	469	614638	35259	706507	543979	ortb	170	40049211.3464	73.6227158518	1458
64	470	614638	42528	706507	692361	ortb	200	39987381.991	57.7551046218	1458
64	318	413648	39759	706507	706521	ortb	230	26817235.0024	37.957547427	1458
64	250	309552	36724	706507	706523	ortb	260	20931668.1654	29.6275662539	1458
64	201	233285	34132	706507	706513	ortb	290	16690590.577	23.6246329777	1458
64	173	197336	31846	706507	706519	ortb	320	14267108.5265	20.1940958536	1458
64	157	175569	30339	706507	706562	ortb	350	12882273.2119	18.2341388323	1458
64	142	157387	28912	706507	706517	ortb	380	11583968.542	16.3961129075	1458
64	132	139404	27961	706507	706523	ortb	410	10718480.0954	15.1719043516	1458
64	117	125354	26954	706507	706528	ortb	440	9420201.42543	13.3344111404	1458
64	109	117930	26610	706507	706531	ortb	470	8727787.26813	12.3544127875	1458
64	103	109964	26160	706507	706567	ortb	500	8208425.40016	11.6184858537	1458
64	96	102424	25473	706507	706509	ortb	530	7602567.88753	10.7611019716	1458
64	86	95023	24768	706507	706518	ortb	560	6737029.44091	9.53580822722	1458
64	79	86816	24144	706507	706520	ortb	590	6131158.92828	8.67821504357	1458
64	73	81444	23532	706507	706518	ortb	620	5611895.06031	7.9438190218	1458
